order_id,customer_email,quantity,unit_price,total,order_date,product_name
50608,user48608@mail.com,3,15.15,45.45,2026-02-03,Product 8
50609,user48609@mail.com,4,98.04,392.16,2026-02-03,Product 9
50610,user48610@mail.com,3,26.99,80.97,2026-02-03,Product 10
50611,user48611@mail.com,3,57.55,172.65,2026-02-03,Product 11
50612,user48612@mail.com,1,40.72,40.72,2026-02-03,Product 12
50614,user48614@mail.com,5,27.17,135.85,2026-02-03,Product 14
50615,user48615@mail.com,5,56.12,280.6,2026-02-03,Product 15
50616,user48616@mail.com,5,56.28,281.4,2026-02-03,Product 16
50617,user48617@mail.com,1,68.59,68.59,2026-02-03,Product 17
50618,user48618@mail.com,3,62.38,187.14,2026-02-03,Product 18
50619,user48619@mail.com,1,21.33,21.33,2026-02-03,Product 19
50620,user48620@mail.com,3,72.48,217.44,2026-02-03,Product 20
50621,user48621@mail.com,4,51.67,206.68,2026-02-03,Product 21
50622,user48622@mail.com,1,26.87,26.87,2026-02-03,Product 22
50623,user48623@mail.com,5,46.01,230.05,2026-02-03,Product 23
50624,user48624@mail.com,5,43.24,216.2,2026-02-03,Product 24
50625,user48625@mail.com,5,49.91,249.55,2026-02-03,Product 25
50626,user48626@mail.com,3,90.52,271.56,2026-02-03,Product 26
50627,user48627@mail.com,3,88.44,265.32,2026-02-03,Product 27
50628,user48628@mail.com,1,12.16,12.16,2026-02-03,Product 28
50629,user48629@mail.com,2,56.18,112.36,2026-02-03,Product 29
50630,user48630@mail.com,3,16.6,49.8,2026-02-03,Product 0
50631,user48631@mail.com,2,13.27,26.54,2026-02-03,Product 1
50632,user48632@mail.com,2,29.01,58.02,2026-02-03,Product 2
50633,user48633@mail.com,3,96.9,290.7,2026-02-03,Product 3
50634,user48634@mail.com,1,93.78,93.78,2026-02-03,Product 4
50635,user48635@mail.com,2,74.19,148.38,2026-02-03,Product 5
50636,user48636@mail.com,1,37.78,37.78,2026-02-03,Product 6
50637,user48637@mail.com,1,29.03,29.03,2026-02-03,Product 7
50638,user48638@mail.com,3,25.42,76.26,2026-02-03,Product 8
50639,user48639@mail.com,2,11.93,23.86,2026-02-03,Product 9
50640,user48640@mail.com,1,49.63,49.63,2026-02-03,Product 10
50641,user48641@mail.com,2,64.56,129.12,2026-02-03,Product 11
50642,user48642@mail.com,1,63.48,63.48,2026-02-03,Product 12
50643,user48643@mail.com,3,73.14,219.42,2026-02-03,Product 13
50644,user48644@mail.com,1,55.96,55.96,2026-02-03,Product 14
50645,user48645@mail.com,3,58.03,174.09,2026-02-03,Product 15
50646,user48646@mail.com,3,96.34,289.02,2026-02-03,Product 16
50647,user48647@mail.com,2,60.81,121.62,2026-02-03,Product 17
50648,user48648@mail.com,2,88.65,177.3,2026-02-03,Product 18
50649,user48649@mail.com,2,21.21,42.42,2026-02-03,Product 19
50650,user48650@mail.com,4,84.37,337.48,2026-02-03,Product 20
50652,user48652@mail.com,2,10.52,21.04,2026-02-03,Product 22
50653,user48653@mail.com,1,28.95,28.95,2026-02-03,Product 23
50654,user48654@mail.com,4,29.38,117.52,2026-02-03,Product 24
50655,user48655@mail.com,4,45.76,183.04,2026-02-03,Product 25
50656,user48656@mail.com,1,45.25,45.25,2026-02-03,Product 26
50657,user48657@mail.com,2,41.43,82.86,2026-02-03,Product 27
50658,user48658@mail.com,5,49.11,245.55,2026-02-03,Product 28
50659,user48659@mail.com,3,84.43,253.29,2026-02-03,Product 29
50660,user48660@mail.com,4,14.55,58.2,2026-02-03,Product 0
50661,user48661@mail.com,1,86.26,86.26,2026-02-03,Product 1
50662,user48662@mail.com,5,92.67,463.35,2026-02-03,Product 2
50663,user48663@mail.com,3,24.99,74.97,2026-02-03,Product 3
50664,user48664@mail.com,5,42.95,214.75,2026-02-03,Product 4
50665,user48665@mail.com,2,68.6,137.2,2026-02-03,Product 5
50666,user48666@mail.com,1,98.07,98.07,2026-02-03,Product 6
50667,user48667@mail.com,3,87.96,263.88,2026-02-03,Product 7
50668,user48668@mail.com,3,76.68,230.04,2026-02-03,Product 8
50669,user48669@mail.com,2,94.54,189.08,2026-02-03,Product 9
50670,user48670@mail.com,2,98.41,196.82,2026-02-03,Product 10
50671,user48671@mail.com,2,90.83,181.66,2026-02-03,Product 11
50672,user48672@mail.com,1,26.77,26.77,2026-02-03,Product 12
50673,user48673@mail.com,4,74.25,297.0,2026-02-03,Product 13
50674,user48674@mail.com,5,45.93,229.65,2026-02-03,Product 14
50675,user48675@mail.com,1,83.56,83.56,2026-02-03,Product 15
50676,user48676@mail.com,1,15.0,15.0,2026-02-03,Product 16
50677,user48677@mail.com,5,84.61,423.05,2026-02-03,Product 17
50678,user48678@mail.com,3,36.5,109.5,2026-02-03,Product 18
50679,user48679@mail.com,5,79.36,396.8,2026-02-03,Product 19
50680,user48680@mail.com,2,25.14,50.28,2026-02-03,Product 20
50681,user48681@mail.com,3,14.39,43.17,2026-02-03,Product 21
50682,user48682@mail.com,1,68.5,68.5,2026-02-03,Product 22
50683,user48683@mail.com,5,49.97,249.85,2026-02-03,Product 23
50684,user48684@mail.com,1,86.21,86.21,2026-02-03,Product 24
50685,user48685@mail.com,1,92.16,92.16,2026-02-03,Product 25
50686,user48686@mail.com,5,46.55,232.75,2026-02-03,Product 26
50687,user48687@mail.com,1,65.51,65.51,2026-02-03,Product 27
50690,user48690@mail.com,1,87.32,87.32,2026-02-03,Product 0
50691,user48691@mail.com,3,23.09,69.27,2026-02-03,Product 1
50693,user48693@mail.com,3,50.87,152.61,2026-02-03,Product 3
50694,user48694@mail.com,3,62.6,187.8,2026-02-03,Product 4
50696,user48696@mail.com,3,48.93,146.79,2026-02-03,Product 6
50697,user48697@mail.com,5,49.75,248.75,2026-02-03,Product 7
50698,user48698@mail.com,3,65.94,197.82,2026-02-03,Product 8
50699,user48699@mail.com,5,73.21,366.05,2026-02-03,Product 9
50700,user48700@mail.com,4,81.42,325.68,2026-02-03,Product 10
50701,user48701@mail.com,5,71.55,357.75,2026-02-03,Product 11
50703,user48703@mail.com,1,30.81,30.81,2026-02-03,Product 13
50704,user48704@mail.com,5,22.15,110.75,2026-02-03,Product 14
50705,user48705@mail.com,1,83.05,83.05,2026-02-03,Product 15
50706,user48706@mail.com,3,53.29,159.87,2026-02-03,Product 16
50707,user48707@mail.com,5,44.5,222.5,2026-02-03,Product 17
50708,user48708@mail.com,5,77.5,387.5,2026-02-03,Product 18
50710,user48710@mail.com,3,73.34,220.02,2026-02-03,Product 20
50711,user48711@mail.com,5,57.02,285.1,2026-02-03,Product 21
50712,user48712@mail.com,5,48.04,240.2,2026-02-03,Product 22
50714,user48714@mail.com,1,11.89,11.89,2026-02-03,Product 24
50715,user48715@mail.com,3,19.24,57.72,2026-02-03,Product 25
50716,user48716@mail.com,2,45.81,91.62,2026-02-03,Product 26
50717,user48717@mail.com,3,18.38,55.14,2026-02-03,Product 27
50718,user48718@mail.com,3,53.45,160.35,2026-02-03,Product 28
50719,user48719@mail.com,1,63.57,63.57,2026-02-03,Product 29
50720,user48720@mail.com,1,68.01,68.01,2026-02-03,Product 0
50721,user48721@mail.com,4,31.31,125.24,2026-02-03,Product 1
50722,user48722@mail.com,2,78.78,157.56,2026-02-03,Product 2
50723,user48723@mail.com,2,18.2,36.4,2026-02-03,Product 3
50724,user48724@mail.com,3,93.59,280.77,2026-02-03,Product 4
50725,user48725@mail.com,4,22.27,89.08,2026-02-03,Product 5
50726,user48726@mail.com,4,49.08,196.32,2026-02-03,Product 6
50727,user48727@mail.com,3,13.47,40.41,2026-02-03,Product 7
50728,user48728@mail.com,1,53.56,53.56,2026-02-03,Product 8
50729,user48729@mail.com,4,93.39,373.56,2026-02-03,Product 9
50730,user48730@mail.com,2,29.3,58.6,2026-02-03,Product 10
50731,user48731@mail.com,1,91.57,91.57,2026-02-03,Product 11
50732,user48732@mail.com,5,55.38,276.9,2026-02-03,Product 12
50733,user48733@mail.com,4,19.72,78.88,2026-02-03,Product 13
50734,user48734@mail.com,3,79.45,238.35,2026-02-03,Product 14
50735,user48735@mail.com,2,49.35,98.7,2026-02-03,Product 15
50736,user48736@mail.com,4,53.15,212.6,2026-02-03,Product 16
50737,user48737@mail.com,3,65.17,195.51,2026-02-03,Product 17
50738,user48738@mail.com,2,84.66,169.32,2026-02-03,Product 18
50739,user48739@mail.com,4,46.9,187.6,2026-02-03,Product 19
50740,user48740@mail.com,2,77.68,155.36,2026-02-03,Product 20
50741,user48741@mail.com,5,24.48,122.4,2026-02-03,Product 21
50742,user48742@mail.com,2,14.32,28.64,2026-02-03,Product 22
50743,user48743@mail.com,3,14.25,42.75,2026-02-03,Product 23
50744,user48744@mail.com,4,13.77,55.08,2026-02-03,Product 24
50745,user48745@mail.com,3,57.36,172.08,2026-02-03,Product 25
50746,user48746@mail.com,5,45.12,225.6,2026-02-03,Product 26
50748,user48748@mail.com,2,10.28,20.56,2026-02-03,Product 28
50749,user48749@mail.com,3,70.42,211.26,2026-02-03,Product 29
50750,user48750@mail.com,4,43.67,174.68,2026-02-03,Product 0
50751,user48751@mail.com,4,52.36,209.44,2026-02-03,Product 1
50752,user48752@mail.com,1,22.15,22.15,2026-02-03,Product 2
50753,user48753@mail.com,4,78.94,315.76,2026-02-03,Product 3
50754,user48754@mail.com,5,88.29,441.45,2026-02-03,Product 4
50755,user48755@mail.com,1,13.18,13.18,2026-02-03,Product 5
50757,user48757@mail.com,2,47.44,94.88,2026-02-03,Product 7
50759,user48759@mail.com,2,81.57,163.14,2026-02-03,Product 9
50760,user48760@mail.com,5,59.38,296.9,2026-02-03,Product 10
50761,user48761@mail.com,1,26.2,26.2,2026-02-03,Product 11
50762,user48762@mail.com,2,59.86,119.72,2026-02-03,Product 12
50763,user48763@mail.com,5,49.68,248.4,2026-02-03,Product 13
50764,user48764@mail.com,5,91.28,456.4,2026-02-03,Product 14
50765,user48765@mail.com,4,34.11,136.44,2026-02-03,Product 15
50767,user48767@mail.com,4,60.87,243.48,2026-02-03,Product 17
50768,user48768@mail.com,5,13.0,65.0,2026-02-03,Product 18
50769,user48769@mail.com,3,32.52,97.56,2026-02-03,Product 19
50771,user48771@mail.com,1,52.15,52.15,2026-02-03,Product 21
50772,user48772@mail.com,1,81.31,81.31,2026-02-03,Product 22
50773,user48773@mail.com,2,62.82,125.64,2026-02-03,Product 23
50774,user48774@mail.com,1,39.41,39.41,2026-02-03,Product 24
50775,user48775@mail.com,2,75.41,150.82,2026-02-03,Product 25
50776,user48776@mail.com,1,65.81,65.81,2026-02-03,Product 26
50778,user48778@mail.com,3,19.72,59.16,2026-02-03,Product 28
50779,user48779@mail.com,2,19.12,38.24,2026-02-03,Product 29
50780,user48780@mail.com,3,38.7,116.1,2026-02-03,Product 0
50782,user48782@mail.com,5,93.81,469.05,2026-02-03,Product 2
50783,user48783@mail.com,3,70.16,210.48,2026-02-03,Product 3
50784,user48784@mail.com,4,73.77,295.08,2026-02-03,Product 4
50785,user48785@mail.com,3,18.72,56.16,2026-02-03,Product 5
50786,user48786@mail.com,3,19.48,58.44,2026-02-03,Product 6
50788,user48788@mail.com,2,62.44,124.88,2026-02-03,Product 8
50789,user48789@mail.com,2,76.89,153.78,2026-02-03,Product 9
50790,user48790@mail.com,3,81.22,243.66,2026-02-03,Product 10
50791,user48791@mail.com,4,28.95,115.8,2026-02-03,Product 11
50792,user48792@mail.com,5,75.03,375.15,2026-02-03,Product 12
50793,user48793@mail.com,5,39.07,195.35,2026-02-03,Product 13
50794,user48794@mail.com,5,60.2,301.0,2026-02-03,Product 14
50795,user48795@mail.com,1,55.92,55.92,2026-02-03,Product 15
50797,user48797@mail.com,2,85.68,171.36,2026-02-03,Product 17
50798,user48798@mail.com,5,76.11,380.55,2026-02-03,Product 18
50799,user48799@mail.com,2,70.92,141.84,2026-02-03,Product 19
50800,user48800@mail.com,2,40.61,81.22,2026-02-03,Product 20
50801,user48801@mail.com,2,99.27,198.54,2026-02-03,Product 21
50802,user48802@mail.com,2,15.65,31.3,2026-02-03,Product 22
50803,user48803@mail.com,3,37.22,111.66,2026-02-03,Product 23
50804,user48804@mail.com,2,21.85,43.7,2026-02-03,Product 24
50805,user48805@mail.com,1,31.2,31.2,2026-02-03,Product 25
50806,user48806@mail.com,2,50.16,100.32,2026-02-03,Product 26
50807,user48807@mail.com,5,65.16,325.8,2026-02-03,Product 27
50808,user48808@mail.com,2,18.82,37.64,2026-02-03,Product 28
50809,user48809@mail.com,5,62.29,311.45,2026-02-03,Product 29
50810,user48810@mail.com,2,80.06,160.12,2026-02-03,Product 0
50811,user48811@mail.com,4,92.78,371.12,2026-02-03,Product 1
50812,user48812@mail.com,3,28.78,86.34,2026-02-03,Product 2
50813,user48813@mail.com,5,90.3,451.5,2026-02-03,Product 3
50814,user48814@mail.com,1,88.39,88.39,2026-02-03,Product 4
50815,user48815@mail.com,2,35.36,70.72,2026-02-03,Product 5
50817,user48817@mail.com,3,72.42,217.26,2026-02-03,Product 7
50818,user48818@mail.com,2,95.27,190.54,2026-02-03,Product 8
50819,user48819@mail.com,3,30.8,92.4,2026-02-03,Product 9
50820,user48820@mail.com,1,18.34,18.34,2026-02-03,Product 10
50821,user48821@mail.com,5,60.36,301.8,2026-02-03,Product 11
50822,user48822@mail.com,1,33.15,33.15,2026-02-03,Product 12
50823,user48823@mail.com,3,31.22,93.66,2026-02-03,Product 13
50824,user48824@mail.com,4,93.08,372.32,2026-02-03,Product 14
50825,user48825@mail.com,4,75.08,300.32,2026-02-03,Product 15
50826,user48826@mail.com,5,70.28,351.4,2026-02-03,Product 16
50827,user48827@mail.com,2,95.7,191.4,2026-02-03,Product 17
50828,user48828@mail.com,1,16.21,16.21,2026-02-03,Product 18
50829,user48829@mail.com,4,62.84,251.36,2026-02-03,Product 19
50830,user48830@mail.com,4,53.87,215.48,2026-02-03,Product 20
50832,user48832@mail.com,1,62.8,62.8,2026-02-03,Product 22
50833,user48833@mail.com,3,82.02,246.06,2026-02-03,Product 23
50834,user48834@mail.com,4,60.52,242.08,2026-02-03,Product 24
50835,user48835@mail.com,5,25.65,128.25,2026-02-03,Product 25
50836,user48836@mail.com,5,60.73,303.65,2026-02-03,Product 26
50837,user48837@mail.com,3,27.68,83.04,2026-02-03,Product 27
50838,user48838@mail.com,2,23.6,47.2,2026-02-03,Product 28
50839,user48839@mail.com,2,59.21,118.42,2026-02-03,Product 29
50840,user48840@mail.com,4,19.55,78.2,2026-02-03,Product 0
50841,user48841@mail.com,4,43.86,175.44,2026-02-03,Product 1
50842,user48842@mail.com,4,68.49,273.96,2026-02-03,Product 2
50843,user48843@mail.com,3,62.48,187.44,2026-02-03,Product 3
50844,user48844@mail.com,3,53.54,160.62,2026-02-03,Product 4
50846,user48846@mail.com,2,37.04,74.08,2026-02-03,Product 6
50847,user48847@mail.com,1,29.79,29.79,2026-02-03,Product 7
50848,user48848@mail.com,4,57.29,229.16,2026-02-03,Product 8
50849,user48849@mail.com,2,89.9,179.8,2026-02-03,Product 9
50850,user48850@mail.com,2,85.86,171.72,2026-02-03,Product 10
50851,user48851@mail.com,5,81.99,409.95,2026-02-03,Product 11
50852,user48852@mail.com,1,35.55,35.55,2026-02-03,Product 12
50853,user48853@mail.com,4,52.41,209.64,2026-02-03,Product 13
50855,user48855@mail.com,4,57.42,229.68,2026-02-03,Product 15
50856,user48856@mail.com,1,50.05,50.05,2026-02-03,Product 16
50857,user48857@mail.com,1,51.12,51.12,2026-02-03,Product 17
50858,user48858@mail.com,2,16.14,32.28,2026-02-03,Product 18
50859,user48859@mail.com,1,28.11,28.11,2026-02-03,Product 19
50860,user48860@mail.com,1,43.82,43.82,2026-02-03,Product 20
50862,user48862@mail.com,2,88.78,177.56,2026-02-03,Product 22
50863,user48863@mail.com,1,91.17,91.17,2026-02-03,Product 23
50864,user48864@mail.com,2,72.19,144.38,2026-02-03,Product 24
50865,user48865@mail.com,2,95.81,191.62,2026-02-03,Product 25
50866,user48866@mail.com,3,19.86,59.58,2026-02-03,Product 26
50867,user48867@mail.com,4,41.19,164.76,2026-02-03,Product 27
50869,user48869@mail.com,2,68.66,137.32,2026-02-03,Product 29
50870,user48870@mail.com,1,95.96,95.96,2026-02-03,Product 0
50871,user48871@mail.com,4,29.03,116.12,2026-02-03,Product 1
50872,user48872@mail.com,5,50.71,253.55,2026-02-03,Product 2
50873,user48873@mail.com,4,33.21,132.84,2026-02-03,Product 3
50875,user48875@mail.com,4,67.61,270.44,2026-02-03,Product 5
50876,user48876@mail.com,1,71.16,71.16,2026-02-03,Product 6
50877,user48877@mail.com,4,64.37,257.48,2026-02-03,Product 7
50878,user48878@mail.com,5,81.36,406.8,2026-02-03,Product 8
50879,user48879@mail.com,3,55.85,167.55,2026-02-03,Product 9
50880,user48880@mail.com,3,88.1,264.3,2026-02-03,Product 10
50881,user48881@mail.com,2,13.74,27.48,2026-02-03,Product 11
50882,user48882@mail.com,3,81.89,245.67,2026-02-03,Product 12
50883,user48883@mail.com,5,11.59,57.95,2026-02-03,Product 13
50884,user48884@mail.com,5,39.7,198.5,2026-02-03,Product 14
50885,user48885@mail.com,3,50.72,152.16,2026-02-03,Product 15
50886,user48886@mail.com,4,59.81,239.24,2026-02-03,Product 16
50887,user48887@mail.com,5,91.33,456.65,2026-02-03,Product 17
50888,user48888@mail.com,3,90.98,272.94,2026-02-03,Product 18
50889,user48889@mail.com,3,83.92,251.76,2026-02-03,Product 19
50890,user48890@mail.com,4,98.53,394.12,2026-02-03,Product 20
50891,user48891@mail.com,3,36.84,110.52,2026-02-03,Product 21
50892,user48892@mail.com,1,76.52,76.52,2026-02-03,Product 22
50893,user48893@mail.com,2,15.72,31.44,2026-02-03,Product 23
50894,user48894@mail.com,5,38.75,193.75,2026-02-03,Product 24
50896,user48896@mail.com,4,33.51,134.04,2026-02-03,Product 26
50897,user48897@mail.com,2,97.87,195.74,2026-02-03,Product 27
50898,user48898@mail.com,1,95.01,95.01,2026-02-03,Product 28
50899,user48899@mail.com,2,45.38,90.76,2026-02-03,Product 29
50900,user48900@mail.com,3,43.43,130.29,2026-02-03,Product 0
50902,user48902@mail.com,3,48.48,145.44,2026-02-03,Product 2
50903,user48903@mail.com,4,37.18,148.72,2026-02-03,Product 3
50904,user48904@mail.com,4,33.7,134.8,2026-02-03,Product 4
50905,user48905@mail.com,3,93.76,281.28,2026-02-03,Product 5
50906,user48906@mail.com,2,28.05,56.1,2026-02-03,Product 6
50907,user48907@mail.com,5,45.79,228.95,2026-02-03,Product 7
50909,user48909@mail.com,2,97.59,195.18,2026-02-03,Product 9
50910,user48910@mail.com,1,73.87,73.87,2026-02-03,Product 10
50911,user48911@mail.com,2,58.93,117.86,2026-02-03,Product 11
50912,user48912@mail.com,2,51.72,103.44,2026-02-03,Product 12
50913,user48913@mail.com,2,68.04,136.08,2026-02-03,Product 13
50914,user48914@mail.com,5,71.78,358.9,2026-02-03,Product 14
50915,user48915@mail.com,4,99.36,397.44,2026-02-03,Product 15
50916,user48916@mail.com,1,41.44,41.44,2026-02-03,Product 16
50917,user48917@mail.com,1,29.12,29.12,2026-02-03,Product 17
50918,user48918@mail.com,1,48.27,48.27,2026-02-03,Product 18
50919,user48919@mail.com,3,32.16,96.48,2026-02-03,Product 19
50920,user48920@mail.com,2,14.15,28.3,2026-02-03,Product 20
50921,user48921@mail.com,4,97.06,388.24,2026-02-03,Product 21
50922,user48922@mail.com,4,15.5,62.0,2026-02-03,Product 22
50923,user48923@mail.com,3,53.33,159.99,2026-02-03,Product 23
50924,user48924@mail.com,5,53.01,265.05,2026-02-03,Product 24
50926,user48926@mail.com,3,61.98,185.94,2026-02-03,Product 26
50927,user48927@mail.com,2,84.2,168.4,2026-02-03,Product 27
50928,user48928@mail.com,5,88.87,444.35,2026-02-03,Product 28
50929,user48929@mail.com,3,42.93,128.79,2026-02-03,Product 29
50930,user48930@mail.com,4,27.48,109.92,2026-02-03,Product 0
50931,user48931@mail.com,2,55.63,111.26,2026-02-03,Product 1
50932,user48932@mail.com,5,20.96,104.8,2026-02-03,Product 2
50934,user48934@mail.com,1,51.43,51.43,2026-02-03,Product 4
50935,user48935@mail.com,2,90.08,180.16,2026-02-03,Product 5
50936,user48936@mail.com,4,13.39,53.56,2026-02-03,Product 6
50937,user48937@mail.com,3,86.13,258.39,2026-02-03,Product 7
50939,user48939@mail.com,2,96.0,192.0,2026-02-03,Product 9
50940,user48940@mail.com,5,16.94,84.7,2026-02-03,Product 10
50941,user48941@mail.com,3,85.47,256.41,2026-02-03,Product 11
50942,user48942@mail.com,4,58.05,232.2,2026-02-03,Product 12
50943,user48943@mail.com,1,27.47,27.47,2026-02-03,Product 13
50944,user48944@mail.com,5,48.81,244.05,2026-02-03,Product 14
50945,user48945@mail.com,2,37.32,74.64,2026-02-03,Product 15
50946,user48946@mail.com,3,31.44,94.32,2026-02-03,Product 16
50947,user48947@mail.com,5,65.94,329.7,2026-02-03,Product 17
50948,user48948@mail.com,1,70.79,70.79,2026-02-03,Product 18
50949,user48949@mail.com,5,19.58,97.9,2026-02-03,Product 19
50950,user48950@mail.com,5,75.27,376.35,2026-02-03,Product 20
50951,user48951@mail.com,2,53.47,106.94,2026-02-03,Product 21
50952,user48952@mail.com,1,57.71,57.71,2026-02-03,Product 22
50953,user48953@mail.com,1,76.93,76.93,2026-02-03,Product 23
50954,user48954@mail.com,5,48.86,244.3,2026-02-03,Product 24
50955,user48955@mail.com,3,63.42,190.26,2026-02-03,Product 25
50956,user48956@mail.com,5,56.17,280.85,2026-02-03,Product 26
50957,user48957@mail.com,4,20.69,82.76,2026-02-03,Product 27
50958,user48958@mail.com,3,48.49,145.47,2026-02-03,Product 28
50959,user48959@mail.com,2,85.25,170.5,2026-02-03,Product 29
50960,user48960@mail.com,1,12.7,12.7,2026-02-04,Product 0
50961,user48961@mail.com,3,13.02,39.06,2026-02-04,Product 1
50962,user48962@mail.com,2,93.63,187.26,2026-02-04,Product 2
50963,user48963@mail.com,5,83.81,419.05,2026-02-04,Product 3
50964,user48964@mail.com,2,10.32,20.64,2026-02-04,Product 4
50965,user48965@mail.com,4,94.11,376.44,2026-02-04,Product 5
50966,user48966@mail.com,2,36.8,73.6,2026-02-04,Product 6
50967,user48967@mail.com,3,50.54,151.62,2026-02-04,Product 7
50968,user48968@mail.com,1,31.18,31.18,2026-02-04,Product 8
50969,user48969@mail.com,3,25.92,77.76,2026-02-04,Product 9
50970,user48970@mail.com,3,21.05,63.15,2026-02-04,Product 10
50971,user48971@mail.com,1,72.72,72.72,2026-02-04,Product 11
50972,user48972@mail.com,4,11.27,45.08,2026-02-04,Product 12
50973,user48973@mail.com,3,45.0,135.0,2026-02-04,Product 13
50974,user48974@mail.com,1,50.9,50.9,2026-02-04,Product 14
50975,user48975@mail.com,1,36.36,36.36,2026-02-04,Product 15
50976,user48976@mail.com,3,32.52,97.56,2026-02-04,Product 16
50977,user48977@mail.com,1,65.31,65.31,2026-02-04,Product 17
50978,user48978@mail.com,5,84.54,422.7,2026-02-04,Product 18
50979,user48979@mail.com,3,55.51,166.53,2026-02-04,Product 19
50981,user48981@mail.com,5,75.8,379.0,2026-02-04,Product 21
50982,user48982@mail.com,4,91.66,366.64,2026-02-04,Product 22
50983,user48983@mail.com,3,76.02,228.06,2026-02-04,Product 23
50985,user48985@mail.com,1,27.09,27.09,2026-02-04,Product 25
50986,user48986@mail.com,5,91.73,458.65,2026-02-04,Product 26
50987,user48987@mail.com,3,79.0,237.0,2026-02-04,Product 27
50989,user48989@mail.com,2,95.34,190.68,2026-02-04,Product 29
50990,user48990@mail.com,4,70.58,282.32,2026-02-04,Product 0
50991,user48991@mail.com,3,67.17,201.51,2026-02-04,Product 1
50992,user48992@mail.com,3,88.2,264.6,2026-02-04,Product 2
50993,user48993@mail.com,2,80.94,161.88,2026-02-04,Product 3
50994,user48994@mail.com,4,36.66,146.64,2026-02-04,Product 4
50995,user48995@mail.com,3,54.95,164.85,2026-02-04,Product 5
50996,user48996@mail.com,1,69.2,69.2,2026-02-04,Product 6
50997,user48997@mail.com,2,31.23,62.46,2026-02-04,Product 7
50999,user48999@mail.com,4,76.37,305.48,2026-02-04,Product 9
51000,user49000@mail.com,5,33.83,169.15,2026-02-04,Product 10
51001,user49001@mail.com,3,34.28,102.84,2026-02-04,Product 11
51002,user49002@mail.com,4,99.4,397.6,2026-02-04,Product 12
51003,user49003@mail.com,2,42.92,85.84,2026-02-04,Product 13
51004,user49004@mail.com,4,12.56,50.24,2026-02-04,Product 14
51005,user49005@mail.com,4,25.3,101.2,2026-02-04,Product 15
51006,user49006@mail.com,2,77.86,155.72,2026-02-04,Product 16
51007,user49007@mail.com,5,70.64,353.2,2026-02-04,Product 17
51008,user49008@mail.com,1,85.13,85.13,2026-02-04,Product 18
51009,user49009@mail.com,5,69.24,346.2,2026-02-04,Product 19
51010,user49010@mail.com,1,64.69,64.69,2026-02-04,Product 20
51011,user49011@mail.com,1,74.45,74.45,2026-02-04,Product 21
51013,user49013@mail.com,3,74.88,224.64,2026-02-04,Product 23
51014,user49014@mail.com,5,19.65,98.25,2026-02-04,Product 24
51015,user49015@mail.com,4,81.62,326.48,2026-02-04,Product 25
51016,user49016@mail.com,3,98.47,295.41,2026-02-04,Product 26
51017,user49017@mail.com,2,10.25,20.5,2026-02-04,Product 27
51018,user49018@mail.com,2,54.26,108.52,2026-02-04,Product 28
51019,user49019@mail.com,1,13.27,13.27,2026-02-04,Product 29
51020,user49020@mail.com,3,95.96,287.88,2026-02-04,Product 0
51021,user49021@mail.com,3,96.26,288.78,2026-02-04,Product 1
51022,user49022@mail.com,2,66.7,133.4,2026-02-04,Product 2
51023,user49023@mail.com,4,55.57,222.28,2026-02-04,Product 3
51024,user49024@mail.com,5,13.02,65.1,2026-02-04,Product 4
51025,user49025@mail.com,5,96.98,484.9,2026-02-04,Product 5
51026,user49026@mail.com,1,97.41,97.41,2026-02-04,Product 6
51027,user49027@mail.com,1,76.89,76.89,2026-02-04,Product 7
51028,user49028@mail.com,1,12.6,12.6,2026-02-04,Product 8
51029,user49029@mail.com,2,81.65,163.3,2026-02-04,Product 9
51030,user49030@mail.com,2,60.58,121.16,2026-02-04,Product 10
51031,user49031@mail.com,5,97.44,487.2,2026-02-04,Product 11
51032,user49032@mail.com,1,71.39,71.39,2026-02-04,Product 12
51033,user49033@mail.com,3,96.03,288.09,2026-02-04,Product 13
51034,user49034@mail.com,4,19.38,77.52,2026-02-04,Product 14
51035,user49035@mail.com,2,78.03,156.06,2026-02-04,Product 15
51036,user49036@mail.com,1,89.45,89.45,2026-02-04,Product 16
51037,user49037@mail.com,1,67.24,67.24,2026-02-04,Product 17
51038,user49038@mail.com,2,58.71,117.42,2026-02-04,Product 18
51039,user49039@mail.com,5,79.76,398.8,2026-02-04,Product 19
51040,user49040@mail.com,5,86.95,434.75,2026-02-04,Product 20
51041,user49041@mail.com,5,66.1,330.5,2026-02-04,Product 21
51042,user49042@mail.com,5,76.15,380.75,2026-02-04,Product 22
51043,user49043@mail.com,3,45.99,137.97,2026-02-04,Product 23
51044,user49044@mail.com,1,41.32,41.32,2026-02-04,Product 24
51045,user49045@mail.com,5,28.36,141.8,2026-02-04,Product 25
51046,user49046@mail.com,5,66.26,331.3,2026-02-04,Product 26
51047,user49047@mail.com,4,83.61,334.44,2026-02-04,Product 27
51048,user49048@mail.com,4,69.71,278.84,2026-02-04,Product 28
51051,user49051@mail.com,5,10.56,52.8,2026-02-04,Product 1
51052,user49052@mail.com,3,37.89,113.67,2026-02-04,Product 2
51053,user49053@mail.com,4,97.14,388.56,2026-02-04,Product 3
51054,user49054@mail.com,5,44.68,223.4,2026-02-04,Product 4
51055,user49055@mail.com,2,65.81,131.62,2026-02-04,Product 5
